topt_rmax,breadth_topt,breadth_rmax
0.046927160092757714,0.45196411147076027,0.4630429844501684
-0.47192775590475106,-0.08382764109807096,-0.15885109193738448
0.6133865469539114,0.884477570907293,0.841067211403487
